timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 08:45:00,271.0027237226589,240,0,70,0,0.0,0,271.0027237226589,False
2026-01-27 09:00:00,290.75458805313843,240,0,70,0,0.0,0,290.75458805313843,False
2026-01-27 09:15:00,278.388353795813,240,0,70,0,0.0,0,278.388353795813,False
2026-01-27 09:30:00,285.9847780335701,240,0,70,0,0.0,0,285.9847780335701,False
2026-01-27 09:45:00,290.5537235572444,240,0,70,0,0.0,0,290.5537235572444,False
2026-01-27 10:00:00,272.07322705514815,240,0,70,0,0.0,0,272.07322705514815,False
2026-01-27 10:15:00,290.9482060230856,240,0,70,0,0.0,0,290.9482060230856,False
2026-01-27 10:30:00,292.02119530807727,240,0,70,0,0.0,0,292.02119530807727,False
2026-01-27 10:45:00,284.5647257880494,240,0,70,0,0.0,0,284.5647257880494,False
2026-01-27 11:00:00,275.08584676629545,240,0,70,0,0.0,0,275.08584676629545,False
2026-01-27 11:15:00,284.6451138845253,240,0,70,0,0.0,0,284.6451138845253,False
2026-01-27 11:30:00,285.2699418752367,240,0,70,0,0.0,0,285.2699418752367,False
2026-01-27 11:45:00,275.68199249762165,240,0,70,0,0.0,0,275.68199249762165,False
2026-01-27 12:00:00,267.4878133228974,240,0,70,0,0.0,0,267.4878133228974,True
2026-01-27 12:15:00,286.7314602702035,240,0,70,0,0.0,0,286.7314602702035,True
2026-01-27 12:30:00,290.57679814290333,240,0,70,0,0.0,0,290.57679814290333,True
2026-01-27 12:45:00,266.21025366594444,240,0,70,0,0.0,0,266.21025366594444,True
2026-01-27 13:00:00,272.5685043283241,240,0,70,0,0.0,0,272.5685043283241,True
2026-01-27 13:15:00,290.68190076116747,240,0,70,0,0.0,0,290.68190076116747,True
2026-01-27 13:30:00,276.08804454075926,240,0,70,0,0.0,0,276.08804454075926,True
2026-01-27 13:45:00,267.42933550186035,240,0,70,0,0.0,0,267.42933550186035,True
2026-01-27 14:00:00,272.6931292714137,240,0,70,0,0.0,0,272.6931292714137,True
2026-01-27 14:15:00,289.3817177305668,240,0,70,0,0.0,0,289.3817177305668,True
2026-01-27 14:30:00,272.4015807219787,240,0,70,0,0.0,0,272.4015807219787,True
2026-01-27 14:45:00,291.4180418467039,240,0,70,0,0.0,0,291.4180418467039,True
2026-01-27 15:00:00,325.9132675638931,240,0,70,0,0.0,0,325.9132675638931,True
2026-01-27 15:15:00,343.00405740886623,240,0,70,0,0.0,0,343.00405740886623,True
2026-01-27 15:30:00,323.7803061155905,240,0,70,0,0.0,0,323.7803061155905,True
2026-01-27 15:45:00,332.16177754753073,240,0,70,0,0.0,0,332.16177754753073,True
2026-01-27 16:00:00,342.14197203550486,240,0,70,0,0.0,0,342.14197203550486,True
2026-01-27 16:15:00,344.3148002607385,240,0,70,0,0.0,0,344.3148002607385,True
2026-01-27 16:30:00,337.4601894559579,240,0,70,0,0.0,0,337.4601894559579,True
2026-01-27 16:45:00,328.5888193081141,240,0,70,0,0.0,0,328.5888193081141,True
2026-01-27 17:00:00,351.33016697643006,240,0,70,0,0.0,0,351.33016697643006,True
2026-01-27 17:15:00,329.68012298055015,240,0,70,0,0.0,0,329.68012298055015,True
2026-01-27 17:30:00,350.1721335969069,240,0,70,0,0.0,0,350.1721335969069,True
2026-01-27 17:45:00,326.3064980555931,240,0,70,0,0.0,0,326.3064980555931,True
2026-01-27 18:00:00,334.98443229989203,240,0,70,0,1.4547669891820017e-30,0,334.98443229989203,True
2026-01-27 18:15:00,323.4910931275774,240,0,70,0,0.18463622606266944,0,323.30645690151476,True
2026-01-27 18:30:00,324.6194334996338,240,0,70,0,0.7380881110720212,0,323.8813453885617,True
2026-01-27 18:45:00,324.18126145473536,240,0,70,0,1.6589869466307199,0,322.52227450810466,True
2026-01-27 19:00:00,338.5057245192874,240,0,70,0,2.945057113256815,0,335.5606674060306,True
2026-01-27 19:15:00,356.3252052836354,240,0,70,0,4.593124389731896,0,351.7320808939035,True
2026-01-27 19:30:00,334.5800047147201,240,0,70,0,6.599127521574162,0,327.9808771931459,True
2026-01-27 19:45:00,341.7572460806338,240,0,70,0,8.958132984557981,0,332.7991130960758,True
2026-01-27 20:00:00,346.01685195057814,240,0,70,0,11.664352861653361,0,334.3524990889248,True
2026-01-27 20:15:00,336.11809920701336,240,0,70,0,14.711165734774584,0,321.4069334722388,True
2026-01-27 20:30:00,324.8864604433574,240,0,70,0,18.091140476421206,0,306.7953199669362,True
2026-01-27 20:45:00,325.2084390642809,240,0,70,0,21.79606281077992,0,303.412376253501,True
2026-01-27 21:00:00,346.74201185583325,240,0,70,0,25.816964499237006,0,320.9250473565962,True
2026-01-27 21:15:00,325.5354759635882,240,0,70,0,30.144154991627765,0,295.39132097196045,True
2026-01-27 21:30:00,329.36920754680386,240,0,70,0,34.76725537201257,0,294.6019521747913,True
2026-01-27 21:45:00,327.7305240970894,240,0,70,0,39.67523441640314,0,288.05528968068626,True
2026-01-27 22:00:00,331.28423025675124,240,0,70,0,44.85644656974185,0,286.4277836870094,True
2026-01-27 22:15:00,350.1275747131037,240,0,70,0,50.29867164062622,0,299.8289030724775,True
2026-01-27 22:30:00,354.6897318876707,240,0,70,0,55.98915600482882,0,298.70057588284186,True
2026-01-27 22:45:00,342.5567907046694,240,0,70,0,61.91465510263186,0,280.64213560203757,True
2026-01-27 23:00:00,341.2690626924189,240,0,70,0,68.06147701041483,0,273.2075856820041,True
2026-01-27 23:15:00,333.4187571903904,240,0,70,0,74.41552686382458,0,259.0032303265658,True
2026-01-27 23:30:00,327.87316645314075,240,0,70,0,80.96235190823683,0,246.91081454490393,True
2026-01-27 23:45:00,339.62367668053105,240,0,70,0,87.68718695208698,0,251.9364897284441,True
2026-01-28 00:00:00,544.0263152249307,240,0,70,0,94.57500000000005,0,449.4513152249307,False
2026-01-28 00:15:00,506.364086143902,240,0,70,0,101.61053784546569,0,404.75354829843633,False
2026-01-28 00:30:00,536.8366907553543,240,0,70,0,108.77837140705353,0,428.05831934830076,False
2026-01-28 00:45:00,541.5791844869667,240,0,70,0,116.0629405978101,0,425.5162438891566,False
2026-01-28 01:00:00,520.217717209255,240,0,70,0,123.4485985244653,0,396.76911868478976,False
2026-01-28 01:15:00,504.81998398089405,240,0,70,0,130.91965482135546,0,373.9003291595386,False
2026-01-28 01:30:00,540.8952602781278,240,0,70,0,138.4604179334544,0,402.43484234467337,False
2026-01-28 01:45:00,544.4251426733088,240,0,70,0,146.0552361735351,0,398.36990649977366,False
2026-01-28 02:00:00,497.7714058658059,240,0,70,0,153.68853739016555,0,344.08286847564034,False
2026-01-28 02:15:00,518.8060712414162,240,0,70,0,161.34486709588103,0,357.46120414553525,False
2026-01-28 02:30:00,537.2414645583422,240,0,70,0,169.00892491836814,0,368.232539639974,False
2026-01-28 02:45:00,496.3036928357196,240,0,70,0,176.66559925175727,0,319.6380935839623,False
2026-01-28 03:00:00,537.6456467351959,240,0,70,0,184.30000000000004,0,353.3456467351958,False
2026-01-28 03:15:00,506.0178144851858,240,0,70,0,191.8974893197327,0,314.1203251654531,False
2026-01-28 03:30:00,499.9098906252289,240,0,70,0,199.44371028585027,0,300.46618033937864,False
2026-01-28 03:45:00,519.5466131385773,240,0,70,0,206.92461341912298,0,312.6219997194543,False
2026-01-28 04:00:00,544.2734971347371,240,0,70,0,214.32648103145772,0,329.9470161032794,False
2026-01-28 04:15:00,519.5328888274761,240,0,70,0,221.63594936072045,0,297.8969394667556,False
2026-01-28 04:30:00,533.1920925076836,240,0,70,0,228.84002848325463,0,304.35206402442896,False
2026-01-28 04:45:00,502.5225568765632,240,0,70,0,235.92612000824775,0,266.59643686831544,False
2026-01-28 05:00:00,498.25896106971703,240,0,70,0,242.88203257378876,0,255.37692849592827,False
2026-01-28 05:15:00,514.3332878770119,240,0,70,0,249.69599517969942,0,264.6372926973125,False
2026-01-28 05:30:00,542.4148118342398,240,0,70,0,256.3566684069059,0,286.0581434273339,False
2026-01-28 05:45:00,498.8290726068381,240,0,70,0,262.85315358713945,0,235.97591901969867,False
2026-01-28 06:00:00,532.8067036181008,240,0,70,0,269.17500000000007,0,263.6317036181007,False
2026-01-28 06:15:00,523.407557683665,240,0,70,0,275.31221018679787,0,248.09534749686713,False
2026-01-28 06:30:00,510.62106070121035,240,0,70,0,281.25524348202214,0,229.36581721918822,False
2026-01-28 06:45:00,503.4795252302464,240,0,70,0,286.99501787366984,0,216.48450735657656,False
2026-01-28 07:00:00,503.96882299713775,240,0,70,0,292.5229103129544,0,211.44591268418333,False
2026-01-28 07:15:00,522.3184093818658,240,0,70,0,297.8307556020204,0,224.48765377984535,False
2026-01-28 07:30:00,507.3502056844033,240,0,70,0,302.9108439951712,0,204.4393616892321,False
2026-01-28 07:45:00,497.3852447565095,240,0,70,0,307.75591765472154,0,189.62932710178796,False
2026-01-28 08:00:00,542.3103910249539,240,0,70,0,312.3591661068889,0,229.951224918065,False
2026-01-28 08:15:00,527.1516439540071,240,0,70,0,316.7142208461024,0,210.4374231079047,False
2026-01-28 08:30:00,499.14145074967865,240,0,70,0,320.81514923772846,0,178.3263015119502,False
2026-01-28 08:45:00,538.9422138755519,240,0,70,0,324.65644786948735,0,214.2857660060646,False
2026-01-28 09:00:00,516.1400331328759,240,0,70,0,328.233035500763,0,187.90699763211296,False
2026-01-28 09:15:00,504.92463308999623,240,0,70,0,331.5402457566149,0,173.3843873333813,False
2026-01-28 09:30:00,495.03187548397125,240,0,70,0,334.5738197096194,0,160.45805577435186,False
2026-01-28 09:45:00,522.2258971594496,240,0,70,0,337.32989848771587,0,184.8959986717337,False
2026-01-28 10:00:00,538.000096183718,240,0,70,0,339.8050160400926,0,198.19508014362543,False
2026-01-28 10:15:00,542.1541361159705,240,0,70,0,341.9960921858388,0,200.15804393013167,False
2026-01-28 10:30:00,516.5742890738222,240,0,70,0,343.9004260617168,0,172.67386301210541,False
2026-01-28 10:45:00,511.83542396134123,240,0,70,0,345.5156900760126,0,166.31973388532862,False
2026-01-28 11:00:00,524.2571134962701,240,0,70,0,346.83992446511985,0,177.41718903115026,False
2026-01-28 11:15:00,532.8921137717404,240,0,70,0,347.8715325383653,0,185.02058123337508,False
2026-01-28 11:30:00,494.50207181655946,240,0,70,0,348.6092766847096,0,145.89279513184988,False
2026-01-28 11:45:00,500.28473293493255,240,0,70,0,349.0522752024474,0,151.23245773248516,False
