timestamps,total_load_kw,critical_load_kw,load_shed_kw,battery_soc_percent,battery_power_kw,pv_generation_kw,generator_power_kw,grid_power_kw,is_islanded
2026-01-27 11:30:00,733.3794428100528,220,0,80,0,0.0,0,733.3794428100528,False
2026-01-27 11:45:00,723.835762153917,220,0,80,0,0.0,0,723.835762153917,False
2026-01-27 12:00:00,712.3714561579553,220,0,80,0,0.0,0,712.3714561579553,True
2026-01-27 12:15:00,727.1757662266718,220,0,80,0,0.0,0,727.1757662266718,True
2026-01-27 12:30:00,732.1189557913078,220,0,80,0,0.0,0,732.1189557913078,True
2026-01-27 12:45:00,705.1000638579063,220,0,80,0,0.0,0,705.1000638579063,True
2026-01-27 13:00:00,709.6875590966415,220,0,80,0,0.0,0,709.6875590966415,True
2026-01-27 13:15:00,714.580936633042,220,0,80,0,0.0,0,714.580936633042,True
2026-01-27 13:30:00,718.7306980101998,220,0,80,0,0.0,0,718.7306980101998,True
2026-01-27 13:45:00,718.005001764153,220,0,80,0,0.0,0,718.005001764153,True
2026-01-27 14:00:00,713.6871563231743,220,0,80,0,0.0,0,713.6871563231743,True
2026-01-27 14:15:00,704.2653730779964,220,0,80,0,0.0,0,704.2653730779964,True
2026-01-27 14:30:00,720.7825555655588,220,0,80,0,0.0,0,720.7825555655588,True
2026-01-27 14:45:00,734.6869908016447,220,0,80,0,0.0,0,734.6869908016447,True
2026-01-27 15:00:00,736.4626840624741,220,0,80,0,0.0,0,736.4626840624741,True
2026-01-27 15:15:00,707.3832829832958,220,0,80,0,0.0,0,707.3832829832958,True
2026-01-27 15:30:00,718.2035781529722,220,0,80,0,0.0,0,718.2035781529722,True
2026-01-27 15:45:00,715.6263949391689,220,0,80,0,0.0,0,715.6263949391689,True
2026-01-27 16:00:00,704.1927699923943,220,0,80,0,0.0,0,704.1927699923943,True
2026-01-27 16:15:00,712.2557784123973,220,0,80,0,0.0,0,712.2557784123973,True
2026-01-27 16:30:00,730.7187382760013,220,0,80,0,0.0,0,730.7187382760013,True
2026-01-27 16:45:00,721.1887493674815,220,0,80,0,0.0,0,721.1887493674815,True
2026-01-27 17:00:00,707.2898825828786,220,0,80,0,0.0,0,707.2898825828786,True
2026-01-27 17:15:00,723.4649973884568,220,0,80,0,0.0,0,723.4649973884568,True
2026-01-27 17:30:00,722.0864712384393,220,0,80,0,0.0,0,722.0864712384393,True
2026-01-27 17:45:00,724.4584053308997,220,0,80,0,0.0,0,724.4584053308997,True
2026-01-27 18:00:00,644.5941206487846,220,0,80,0,2.2046468805129304e-30,0,644.5941206487846,True
2026-01-27 18:15:00,653.4078097039977,220,0,80,0,0.27980919223794687,0,653.1280005117598,True
2026-01-27 18:30:00,651.8893475693637,220,0,80,0,1.1185403659051008,0,650.7708072034586,True
2026-01-27 18:45:00,652.0018651046721,220,0,80,0,2.5141068838954115,0,649.4877582207766,True
2026-01-27 19:00:00,638.1247782490597,220,0,80,0,4.463039576763662,0,633.661738672296,True
2026-01-27 19:15:00,643.8073050192537,220,0,80,0,6.960499531086048,0,636.8468054881677,True
2026-01-27 19:30:00,669.2085010834754,220,0,80,0,10.000295893049083,0,659.2082051904264,True
2026-01-27 19:45:00,634.8752210757664,220,0,80,0,13.574908587983403,0,621.300312487783,True
2026-01-27 20:00:00,660.0040718383759,220,0,80,0,17.675515829372877,0,642.328556009003,True
2026-01-27 20:15:00,667.041149045279,220,0,80,0,22.292026264559293,0,644.7491227807197,True
2026-01-27 20:30:00,645.2766404728068,220,0,80,0,27.41311557910608,0,617.8635248937007,True
2026-01-27 20:45:00,639.8318758812896,220,0,80,0,33.02626735775709,0,606.8056085235326,True
2026-01-27 21:00:00,651.559650981592,220,0,80,0,39.11781797729035,0,612.4418330043017,True
2026-01-27 21:15:00,659.7617909032766,220,0,80,0,45.673005285477025,0,614.0887856177995,True
2026-01-27 21:30:00,632.3339842021318,220,0,80,0,52.67602080095412,0,579.6579634011777,True
2026-01-27 21:45:00,656.5439735633379,220,0,80,0,60.11006515123521,0,596.4339084121027,True
2026-01-27 22:00:00,663.0356138566983,220,0,80,0,67.9574064504345,0,595.0782074062638,True
2026-01-27 22:15:00,654.3435253130773,220,0,80,0,76.19944130466449,0,578.1440840084128,True
2026-01-27 22:30:00,661.1684717366176,220,0,80,0,84.81675812157854,0,576.351713615039,True
2026-01-27 22:45:00,639.5464777232446,220,0,80,0,93.78920239123207,0,545.7572753320126,True
2026-01-27 23:00:00,641.5058118372629,220,0,80,0,103.09594359839016,0,538.4098682388727,True
2026-01-27 23:15:00,650.9682913150478,220,0,80,0,112.71554342164939,0,538.2527478933985,True
2026-01-27 23:30:00,635.9810936316364,220,0,80,0,122.62602487229312,0,513.3550687593433,True
2026-01-27 23:45:00,666.6231217266098,220,0,80,0,132.80494202566356,0,533.8181797009463,True
2026-01-28 00:00:00,862.0600043679646,220,0,80,0,143.22945000000004,0,718.8305543679645,False
2026-01-28 00:15:00,871.9406307467337,220,0,80,0,153.87637484213386,0,718.0642559045999,False
2026-01-28 00:30:00,844.9957455626392,220,0,80,0,164.72228298609258,0,680.2734625765465,False
2026-01-28 00:45:00,870.4966181935565,220,0,80,0,175.74354995950304,0,694.7530682340534,False
2026-01-28 01:00:00,864.548835270882,220,0,80,0,186.91642802359078,0,677.6324072472912,False
2026-01-28 01:15:00,825.8641890690917,220,0,80,0,198.21711244549803,0,627.6470766235936,False
2026-01-28 01:30:00,840.356224747223,220,0,80,0,209.62180611642822,0,630.7344186307948,False
2026-01-28 01:45:00,864.5535792740698,220,0,80,0,221.1067822456945,0,643.4467970283753,False
2026-01-28 02:00:00,867.6452206110245,220,0,80,0,232.64844487894732,0,634.9967757320771,False
2026-01-28 02:15:00,838.2964559853755,220,0,80,0,244.22338700853592,0,594.0730689768395,False
2026-01-28 02:30:00,868.1468082665494,220,0,80,0,255.80844606496635,0,612.3383622015831,False
2026-01-28 02:45:00,855.8710487937208,220,0,80,0,267.3807566006138,0,588.490292193107,False
2026-01-28 03:00:00,869.0285200976043,220,0,80,0,278.91780000000006,0,590.1107200976043,False
2026-01-28 03:15:00,846.3651849273148,220,0,80,0,290.3974510749456,0,555.9677338523692,False
2026-01-28 03:30:00,857.9569693833394,220,0,80,0,301.79802142751436,0,556.1589479558249,False
2026-01-28 03:45:00,875.1080697233028,220,0,80,0,313.0982994887211,0,562.0097702345818,False
2026-01-28 04:00:00,869.0571113358008,220,0,80,0,324.2775871662699,0,544.7795241695309,False
2026-01-28 04:15:00,832.4176059429436,220,0,80,0,335.31573305994976,0,497.10187288299386,False
2026-01-28 04:30:00,837.0546623393816,220,0,80,0,346.19316222852945,0,490.86150011085215,False
2026-01-28 04:45:00,855.134881973665,220,0,80,0,356.8909025168774,0,498.24397945678754,False
2026-01-28 05:00:00,844.057428221422,220,0,80,0,367.3906074764182,0,476.6668207450038,False
2026-01-28 05:15:00,864.7583839576668,220,0,80,0,377.67457593570873,0,487.083808021958,False
2026-01-28 05:30:00,827.2306442113453,220,0,80,0,387.72576830072177,0,439.5048759106235,False
2026-01-28 05:45:00,864.0967072671802,220,0,80,0,397.52781968619985,0,466.5688875809804,False
2026-01-28 06:00:00,827.1393367223396,220,0,80,0,407.06505000000004,0,420.0742867223396,False
2026-01-28 06:15:00,843.9052093448294,220,0,80,0,416.32247112156216,0,427.5827382232672,False
2026-01-28 06:30:00,863.9001706957987,220,0,80,0,425.28579133337314,0,438.61437936242555,False
2026-01-28 06:45:00,839.1362231792774,220,0,80,0,433.94141718039583,0,405.1948059988816,False
2026-01-28 07:00:00,868.8306758388751,220,0,80,0,442.2764529468181,0,426.554222892057,False
2026-01-28 07:15:00,839.4025800663653,220,0,80,0,450.27869795203657,0,389.12388211432875,False
2026-01-28 07:30:00,840.0068743298007,220,0,80,0,457.9366418784215,0,382.0702324513792,False
2026-01-28 07:45:00,842.7523134590124,220,0,80,0,465.2394583520668,0,377.5128551069456,False
2026-01-28 08:00:00,829.8794145126071,220,0,80,0,472.1769970043573,0,357.7024175082498,False
2026-01-28 08:15:00,864.5964921590049,220,0,80,0,478.7397742467196,0,385.8567179122853,False
2026-01-28 08:30:00,846.337623989574,220,0,80,0,484.9189629933796,0,361.41866099619443,False
2026-01-28 08:45:00,834.5488422694584,220,0,80,0,490.7063815672974,0,343.842460702161,False
2026-01-28 09:00:00,845.2271909681526,220,0,80,0,496.09448202270966,0,349.13270894544297,False
2026-01-28 09:15:00,874.058676848898,220,0,80,0,501.0763381139091,0,372.9823387349889,False
2026-01-28 09:30:00,840.8989082858042,220,0,80,0,505.6456331340796,0,335.25327515172455,False
2026-01-28 09:45:00,828.1435841079193,220,0,80,0,509.796647840229,0,318.3469362676903,False
2026-01-28 10:00:00,842.3186891871919,220,0,80,0,513.5242486706182,0,328.7944405165737,False
2026-01-28 10:15:00,873.1381085261173,220,0,80,0,516.8238764496411,0,356.3142320764762,False
2026-01-28 10:30:00,859.6608590348907,220,0,80,0,519.6915357619932,0,339.96932327289744,False
2026-01-28 10:45:00,860.4541936055666,220,0,80,0,522.1237851632698,0,338.33040844229686,False
2026-01-28 11:00:00,853.4692746800727,220,0,80,0,524.117728378019,0,329.35154630205363,False
2026-01-28 11:15:00,828.7412356313598,220,0,80,0,525.6710066188476,0,303.0702290125122,False
2026-01-28 11:30:00,867.7681246617623,220,0,80,0,526.7817921416142,0,340.98633252014804,False
2026-01-28 11:45:00,833.5076291317547,220,0,80,0,527.4487831322028,0,306.05884599955186,False
